ImageId,Label 
15921,6
15922,1
15923,3
15924,1
15925,9
15926,1
15927,3
15928,4
15929,7
15930,7
15931,1
15932,6
15933,6
15934,6
15935,7
15936,7
15937,6
15938,3
15939,0
15940,8
15941,0
15942,8
15943,0
15944,1
15945,1
15946,2
15947,1
15948,0
15949,4
15950,3
15951,2
15952,6
15953,6
15954,3
15955,1
15956,0
15957,0
15958,0
15959,7
15960,7
15961,6
15962,9
15963,1
15964,2
15965,0
15966,3
15967,7
15968,6
15969,5
15970,2
15971,4
15972,4
15973,6
15974,3
15975,3
15976,4
15977,4
15978,6
15979,6
15980,0
15981,4
15982,8
15983,4
15984,0
15985,1
15986,3
15987,6
15988,6
15989,2
15990,4
15991,0
15992,3
15993,1
15994,3
15995,7
15996,3
15997,6
15998,6
15999,2
16000,2
16001,4
16002,0
16003,1
16004,6
16005,6
16006,1
16007,7
16008,0
16009,2
16010,6
16011,6
16012,7
16013,2
16014,3
16015,1
16016,4
16017,9
16018,9
16019,3
16020,6
16021,1
16022,9
16023,1
16024,4
16025,6
16026,7
16027,8
16028,4
16029,2
16030,9
16031,7
16032,3
16033,3
16034,3
16035,4
16036,6
16037,4
16038,3
16039,6
16040,3
16041,3
16042,4
16043,4
16044,1
16045,1
16046,9
16047,3
16048,7
16049,1
16050,6
16051,1
16052,0
16053,0
16054,3
16055,7
16056,1
16057,1
16058,3
16059,3
16060,6
16061,4
16062,2
16063,6
16064,0
16065,7
16066,6
16067,7
16068,1
16069,6
16070,1
16071,7
16072,3
16073,6
16074,1
16075,3
16076,9
16077,0
16078,3
16079,4
16080,7
16081,7
16082,7
16083,1
16084,7
16085,7
16086,3
16087,3
16088,7
16089,7
16090,7
16091,9
16092,1
16093,6
16094,6
16095,3
16096,7
16097,1
16098,7
16099,3
16100,1
16101,0
16102,0
16103,7
16104,3
16105,0
16106,6
16107,4
16108,3
16109,0
16110,6
16111,6
16112,6
16113,3
16114,3
16115,0
16116,0
16117,2
16118,3
16119,1
16120,7
16121,1
16122,1
16123,9
16124,1
16125,7
16126,6
16127,3
16128,1
16129,3
16130,2
16131,3
16132,3
16133,9
16134,4
16135,1
16136,3
16137,7
16138,1
16139,0
16140,7
16141,2
16142,4
16143,6
16144,3
16145,0
16146,3
16147,4
16148,0
16149,0
16150,2
16151,7
16152,7
16153,9
16154,6
16155,1
16156,4
16157,7
16158,3
16159,5
16160,1
16161,7
16162,6
16163,7
16164,4
16165,6
16166,4
16167,3
16168,1
16169,7
16170,5
16171,7
16172,6
16173,4
16174,3
16175,6
16176,6
16177,9
16178,6
16179,0
16180,1
16181,3
16182,3
16183,6
16184,4
16185,0
16186,4
16187,1
16188,6
16189,2
16190,7
16191,3
16192,9
16193,1
16194,6
16195,0
16196,7
16197,2
16198,4
16199,7
16200,4
16201,9
16202,3
16203,3
16204,3
16205,0
16206,1
16207,0
16208,3
16209,7
16210,4
16211,1
16212,1
16213,1
16214,2
16215,7
16216,7
16217,2
16218,6
16219,0
16220,6
16221,3
16222,1
16223,4
16224,3
16225,4
16226,4
16227,4
16228,6
16229,3
16230,3
16231,1
16232,4
16233,9
16234,4
16235,6
16236,7
16237,2
16238,6
16239,6
16240,0
16241,2
16242,9
16243,7
16244,3
16245,3
16246,6
16247,7
16248,0
16249,7
16250,4
16251,1
16252,1
16253,0
16254,1
16255,9
16256,1
16257,4
16258,4
16259,7
16260,2
16261,2
16262,9
16263,7
16264,9
16265,0
16266,7
16267,4
16268,6
16269,9
16270,3
16271,6
16272,7
16273,7
16274,7
16275,9
16276,0
16277,0
16278,7
16279,3
16280,0
16281,6
16282,4
16283,6
16284,6
16285,0
16286,3
16287,3
16288,1
16289,3
16290,3
16291,0
16292,6
16293,3
16294,6
16295,0
16296,7
16297,7
16298,4
16299,9
16300,4
16301,1
16302,0
16303,2
16304,1
16305,6
16306,7
16307,1
16308,1
16309,6
16310,1
16311,6
16312,3
16313,4
16314,3
16315,6
16316,2
16317,9
16318,1
16319,0
16320,3
16321,0
16322,9
16323,6
16324,6
16325,6
16326,7
16327,7
16328,1
16329,2
16330,1
16331,6
16332,0
16333,3
16334,3
16335,6
16336,6
16337,1
16338,6
16339,1
16340,6
16341,3
16342,6
16343,0
16344,6
16345,3
16346,3
16347,7
16348,4
16349,3
16350,3
16351,3
16352,7
16353,1
16354,1
16355,7
16356,4
16357,7
16358,6
16359,2
16360,0
16361,6
16362,3
16363,0
16364,0
16365,9
16366,5
16367,4
16368,1
16369,1
16370,1
16371,0
16372,6
16373,4
16374,3
16375,1
16376,7
16377,4
16378,2
16379,7
16380,1
16381,2
16382,3
16383,4
16384,6
16385,6
16386,0
16387,7
16388,6
16389,0
16390,0
16391,0
16392,2
16393,2
16394,9
16395,7
16396,7
16397,3
16398,2
16399,1
16400,6
16401,1
16402,4
16403,4
16404,3
16405,7
16406,6
16407,3
16408,4
16409,7
16410,2
16411,7
16412,7
16413,3
16414,1
16415,9
16416,0
16417,4
16418,4
16419,3
16420,7
16421,7
16422,6
16423,0
16424,9
16425,0
16426,3
16427,0
16428,3
16429,4
16430,3
16431,1
16432,4
16433,6
16434,0
16435,1
16436,1
16437,0
16438,3
16439,4
16440,1
16441,1
16442,1
16443,9
16444,4
16445,0
16446,3
16447,2
16448,7
16449,3
16450,9
16451,3
16452,4
16453,1
16454,7
16455,0
16456,0
16457,6
16458,0
16459,1
16460,0
16461,4
16462,3
16463,4
16464,2
16465,0
16466,0
16467,7
16468,3
16469,6
16470,1
16471,7
16472,0
16473,3
16474,3
16475,3
16476,1
16477,4
16478,2
16479,4
16480,2
16481,6
16482,0
16483,6
16484,3
16485,1
16486,4
16487,1
16488,4
16489,0
16490,0
16491,1
16492,3
16493,0
16494,1
16495,9
16496,4
16497,0
16498,2
16499,4
16500,0
16501,3
16502,9
16503,2
16504,1
16505,3
16506,0
16507,6
16508,9
16509,6
16510,2
16511,6
16512,0
16513,2
16514,7
16515,6
16516,1
16517,9
16518,3
16519,2
16520,3
16521,3
16522,4
16523,7
16524,2
16525,0
16526,6
16527,0
16528,3
16529,0
16530,1
16531,9
16532,1
16533,0
16534,1
16535,6
16536,4
16537,6
16538,3
16539,3
16540,1
16541,4
16542,0
16543,4
16544,1
16545,7
16546,0
16547,4
16548,4
16549,1
16550,3
16551,7
16552,7
16553,4
16554,0
16555,3
16556,6
16557,3
16558,4
16559,3
16560,0
16561,2
16562,6
16563,1
16564,4
16565,3
16566,1
16567,4
16568,9
16569,4
16570,0
16571,3
16572,2
16573,8
16574,1
16575,3
16576,3
16577,1
16578,6
16579,2
16580,6
16581,3
16582,7
16583,3
16584,7
16585,1
16586,9
16587,6
16588,6
16589,4
16590,3
16591,9
16592,0
16593,1
16594,1
16595,1
16596,2
16597,4
16598,4
16599,1
16600,5
16601,6
16602,4
16603,2
16604,6
16605,7
16606,6
16607,7
16608,3
16609,6
16610,9
16611,4
16612,1
16613,4
16614,3
16615,3
16616,1
16617,5
16618,4
16619,9
16620,4
16621,7
16622,6
16623,3
16624,9
16625,1
16626,6
16627,3
16628,3
16629,0
16630,4
16631,6
16632,4
16633,3
16634,4
16635,0
16636,3
16637,1
16638,2
16639,0
16640,0
16641,3
16642,1
16643,9
16644,3
16645,4
16646,0
16647,0
16648,4
16649,3
16650,1
16651,4
16652,1
16653,1
16654,1
16655,4
16656,3
16657,6
16658,4
16659,1
16660,3
16661,0
16662,3
16663,4
16664,1
16665,4
16666,3
16667,4
16668,0
16669,1
16670,0
16671,3
16672,7
16673,0
16674,6
16675,6
16676,7
16677,0
16678,3
16679,3
16680,0
16681,6
16682,3
16683,4
16684,6
16685,3
16686,6
16687,4
16688,1
16689,1
16690,6
16691,3
16692,1
16693,6
16694,4
16695,2
16696,7
16697,6
16698,1
16699,0
16700,0
16701,9
16702,2
16703,3
16704,1
16705,6
16706,1
16707,0
16708,7
16709,6
16710,3
16711,3
16712,4
16713,3
16714,3
16715,0
16716,3
16717,5
16718,3
16719,0
16720,4
16721,7
16722,6
16723,4
16724,6
16725,3
16726,0
16727,4
16728,3
16729,6
16730,4
16731,7
16732,0
16733,8
16734,9
16735,7
16736,0
16737,6
16738,6
16739,3
16740,3
16741,0
16742,9
16743,6
16744,1
16745,3
16746,1
16747,7
16748,4
16749,3
16750,6
16751,5
16752,4
16753,2
16754,3
16755,6
16756,1
16757,3
16758,2
16759,5
16760,3
16761,2
16762,9
16763,8
16764,3
16765,7
16766,6
16767,6
16768,2
16769,2
16770,6
16771,0
16772,6
16773,6
16774,0
16775,6
16776,7
16777,4
16778,1
16779,3
16780,2
16781,1
16782,6
16783,9
16784,1
16785,3
16786,7
16787,4
16788,4
16789,9
16790,3
16791,4
16792,0
16793,7
16794,1
16795,3
16796,6
16797,1
16798,8
16799,1
16800,2
16801,1
16802,1
16803,0
16804,6
16805,6
16806,4
16807,2
16808,6
16809,6
16810,0
16811,3
16812,1
16813,4
16814,7
16815,6
16816,4
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,1
16824,3
16825,1
16826,2
16827,3
16828,1
16829,2
16830,6
16831,1
16832,1
16833,0
16834,6
16835,0
16836,3
16837,1
16838,4
16839,4
16840,0
16841,7
16842,0
16843,0
16844,7
16845,6
16846,1
16847,3
16848,7
16849,3
16850,6
16851,3
16852,4
16853,3
16854,4
16855,3
16856,9
16857,2
16858,3
16859,3
16860,2
16861,6
16862,7
16863,1
16864,8
16865,7
16866,1
16867,0
16868,4
16869,4
16870,6
16871,1
16872,6
16873,0
16874,0
16875,6
16876,0
16877,7
16878,6
16879,0
16880,3
16881,7
16882,6
16883,3
16884,9
16885,4
16886,9
16887,9
16888,3
16889,6
16890,3
16891,4
16892,1
16893,3
16894,3
16895,3
16896,0
16897,0
16898,1
16899,1
16900,0
16901,7
16902,0
16903,6
16904,3
16905,0
16906,4
16907,9
16908,1
16909,0
16910,3
16911,6
16912,6
16913,9
16914,0
16915,7
16916,1
16917,0
16918,0
16919,1
16920,0
16921,0
16922,2
16923,4
16924,4
16925,9
16926,4
16927,6
16928,3
16929,3
16930,3
16931,9
16932,6
16933,7
16934,0
16935,1
16936,1
16937,3
16938,3
16939,7
16940,7
16941,7
16942,3
16943,1
16944,6
16945,7
16946,1
16947,7
16948,3
16949,2
16950,3
16951,0
16952,3
16953,6
16954,1
16955,0
16956,1
16957,0
16958,6
16959,6
16960,4
16961,6
16962,6
16963,1
16964,0
16965,9
16966,3
16967,7
16968,0
16969,6
16970,7
16971,6
16972,6
16973,2
16974,2
16975,3
16976,6
16977,1
16978,7
16979,4
16980,1
16981,9
16982,2
16983,1
16984,0
16985,4
16986,6
16987,3
16988,0
16989,2
16990,1
16991,0
16992,2
16993,3
16994,2
16995,7
16996,3
16997,6
16998,3
16999,1
17000,0
17001,3
17002,9
17003,3
17004,6
17005,7
17006,1
17007,1
17008,7
17009,0
17010,3
17011,6
17012,2
17013,1
17014,4
17015,9
17016,6
17017,6
17018,3
17019,9
17020,6
17021,1
17022,1
17023,6
17024,6
17025,4
17026,4
17027,7
17028,8
17029,1
17030,6
17031,3
17032,6
17033,9
17034,6
17035,8
17036,0
17037,6
17038,9
17039,0
17040,6
17041,0
17042,7
17043,3
17044,6
17045,2
17046,9
17047,3
17048,9
17049,6
17050,0
17051,9
17052,0
17053,3
17054,7
17055,2
17056,7
17057,7
17058,7
17059,6
17060,6
17061,1
17062,4
17063,6
17064,1
17065,8
17066,7
17067,9
17068,7
17069,8
17070,1
17071,2
17072,9
17073,3
17074,1
17075,1
17076,6
17077,1
17078,6
17079,1
17080,1
17081,3
17082,6
17083,6
17084,2
17085,1
17086,3
17087,2
17088,7
17089,0
17090,6
17091,6
17092,0
17093,4
17094,1
17095,6
17096,6
17097,1
17098,4
17099,9
17100,0
17101,0
17102,1
17103,3
17104,4
17105,7
17106,5
17107,6
17108,6
17109,7
17110,9
17111,3
17112,3
17113,7
17114,7
17115,2
17116,1
17117,6
17118,0
17119,0
17120,0
17121,7
17122,0
17123,4
17124,3
17125,6
17126,6
17127,6
17128,0
17129,9
17130,7
17131,2
17132,3
17133,1
17134,1
17135,6
17136,7
17137,7
17138,4
17139,7
17140,0
17141,1
17142,6
17143,4
17144,2
17145,6
17146,1
17147,7
17148,3
17149,8
17150,5
17151,3
17152,3
17153,3
17154,3
17155,1
17156,4
17157,7
17158,4
17159,3
17160,6
17161,3
17162,7
17163,4
17164,3
17165,0
17166,3
17167,9
17168,6
17169,1
17170,3
17171,7
17172,1
17173,2
17174,0
17175,1
17176,9
17177,1
17178,0
17179,3
17180,6
17181,7
17182,7
17183,9
17184,6
17185,4
17186,9
17187,6
17188,6
17189,0
17190,7
17191,7
17192,4
17193,3
17194,3
17195,6
17196,8
17197,2
17198,3
17199,1
17200,6
17201,1
17202,7
17203,9
17204,9
17205,1
17206,6
17207,3
17208,1
17209,6
17210,1
17211,9
17212,4
17213,9
17214,1
17215,7
17216,6
17217,4
17218,6
17219,6
17220,3
17221,3
17222,1
17223,7
17224,9
17225,2
17226,1
17227,6
17228,5
17229,0
17230,6
17231,1
17232,1
17233,0
17234,1
17235,2
17236,7
17237,0
17238,7
17239,1
17240,4
17241,4
17242,3
17243,6
17244,7
17245,3
17246,4
17247,8
17248,6
17249,4
17250,0
17251,1
17252,7
17253,6
17254,9
17255,0
17256,7
17257,3
17258,3
17259,6
17260,4
17261,3
17262,4
17263,3
17264,7
17265,7
17266,6
17267,1
17268,6
17269,0
17270,3
17271,4
17272,1
17273,1
17274,1
17275,2
17276,4
17277,3
17278,9
17279,6
17280,3
17281,7
17282,0
17283,9
17284,6
17285,7
17286,5
17287,3
17288,0
17289,1
17290,4
17291,4
17292,4
17293,8
17294,2
17295,3
17296,3
17297,7
17298,1
17299,7
17300,0
17301,6
17302,9
17303,6
17304,6
17305,1
17306,9
17307,3
17308,3
17309,4
17310,9
17311,6
17312,6
17313,3
17314,6
17315,3
17316,4
17317,2
17318,2
17319,6
17320,0
17321,1
17322,8
17323,0
17324,7
17325,1
17326,9
17327,0
17328,7
17329,1
17330,0
17331,4
17332,2
17333,6
17334,7
17335,1
17336,4
17337,3
17338,7
17339,1
17340,6
17341,6
17342,6
17343,7
17344,6
17345,1
17346,1
17347,6
17348,1
17349,1
17350,2
17351,4
17352,6
17353,1
17354,3
17355,1
17356,3
17357,1
17358,8
17359,4
17360,3
17361,1
17362,2
17363,6
17364,4
17365,3
17366,7
17367,9
17368,9
17369,4
17370,0
17371,3
17372,2
17373,6
17374,3
17375,9
17376,3
17377,7
17378,1
17379,4
17380,4
17381,3
17382,6
17383,3
17384,4
17385,7
17386,9
17387,3
17388,7
17389,4
17390,0
17391,9
17392,9
17393,3
17394,5
17395,7
17396,6
17397,6
17398,3
17399,7
17400,3
17401,0
17402,6
17403,2
17404,0
17405,7
17406,7
17407,7
17408,2
17409,3
17410,4
17411,3
17412,3
17413,1
17414,3
17415,1
17416,1
17417,0
17418,1
17419,2
17420,6
17421,1
17422,8
17423,0
17424,3
17425,4
17426,9
17427,7
17428,7
17429,3
17430,6
17431,1
17432,3
17433,3
17434,3
17435,7
17436,0
17437,6
17438,6
17439,2
17440,3
17441,3
17442,1
17443,3
17444,6
17445,6
17446,2
17447,1
17448,7
17449,6
17450,0
17451,6
17452,7
17453,4
17454,6
17455,0
17456,0
17457,3
17458,6
17459,1
17460,6
17461,1
17462,7
17463,6
17464,4
17465,3
17466,4
17467,5
17468,7
17469,6
17470,9
17471,6
17472,6
17473,9
17474,3
17475,7
17476,6
17477,3
17478,3
17479,0
17480,5
17481,4
17482,4
17483,4
17484,0
17485,0
17486,6
17487,7
17488,7
17489,0
17490,7
17491,6
17492,0
17493,5
17494,7
17495,9
17496,7
17497,1
17498,2
17499,9
17500,9
17501,6
17502,1
17503,1
17504,3
17505,0
17506,6
17507,9
17508,6
17509,9
17510,4
17511,0
17512,4
17513,4
17514,0
17515,9
17516,9
17517,3
17518,3
17519,1
17520,7
17521,0
17522,7
17523,3
17524,0
17525,4
17526,0
17527,6
17528,9
17529,0
17530,3
17531,4
17532,3
17533,1
17534,2
17535,0
17536,9
17537,1
17538,6
17539,1
17540,4
17541,4
17542,4
17543,0
17544,0
17545,9
17546,1
17547,7
17548,4
17549,7
17550,2
17551,1
17552,3
17553,4
17554,4
17555,4
17556,3
17557,6
17558,6
17559,2
17560,1
17561,1
17562,4
17563,2
17564,1
17565,7
17566,7
17567,1
17568,7
17569,6
17570,3
17571,3
17572,1
17573,0
17574,0
17575,1
17576,1
17577,6
17578,9
17579,4
17580,0
17581,0
17582,3
17583,9
17584,0
17585,3
17586,1
17587,4
17588,7
17589,3
17590,3
17591,7
17592,3
17593,9
17594,9
17595,1
17596,0
17597,2
17598,3
17599,9
17600,9
17601,9
17602,9
17603,3
17604,4
17605,0
17606,3
17607,9
17608,0
17609,2
17610,3
17611,4
17612,1
17613,4
17614,4
17615,6
17616,4
17617,1
17618,4
17619,3
17620,1
17621,6
17622,1
17623,3
17624,4
17625,3
17626,6
17627,3
17628,1
17629,4
17630,7
17631,6
17632,1
17633,1
17634,4
17635,7
17636,6
17637,0
17638,0
17639,4
17640,1
17641,0
17642,7
17643,7
17644,6
17645,3
17646,7
17647,4
17648,7
17649,7
17650,0
17651,0
17652,1
17653,1
17654,3
17655,7
17656,4
17657,1
17658,7
17659,7
17660,7
17661,1
17662,1
17663,6
17664,3
17665,7
17666,0
17667,0
17668,3
17669,1
17670,7
17671,6
17672,6
17673,3
17674,6
17675,1
17676,4
17677,0
17678,4
17679,5
17680,9
17681,3
17682,6
17683,1
17684,4
17685,0
17686,3
17687,3
17688,3
17689,7
17690,6
17691,7
17692,3
17693,4
17694,0
17695,0
17696,4
17697,0
17698,7
17699,7
17700,4
17701,3
17702,7
17703,2
17704,2
17705,3
17706,0
17707,1
17708,3
17709,2
17710,1
17711,1
17712,6
17713,1
17714,9
17715,7
17716,3
17717,1
17718,4
17719,7
17720,1
17721,4
17722,7
17723,2
17724,7
17725,1
17726,6
17727,4
17728,6
17729,7
17730,3
17731,2
17732,0
17733,1
17734,0
17735,9
17736,6
17737,0
17738,6
17739,0
17740,0
17741,0
17742,6
17743,3
17744,6
17745,6
17746,5
17747,7
17748,7
17749,1
17750,6
17751,3
17752,6
17753,6
17754,3
17755,7
17756,6
17757,3
17758,1
17759,2
17760,4
17761,2
17762,0
17763,8
17764,7
17765,4
17766,4
17767,0
17768,7
17769,6
17770,4
17771,6
17772,3
17773,7
17774,1
17775,8
17776,1
17777,7
17778,1
17779,6
17780,2
17781,1
17782,1
17783,0
17784,3
17785,3
17786,4
17787,0
17788,7
17789,3
17790,7
17791,7
17792,6
17793,7
17794,4
17795,3
17796,3
17797,3
17798,3
17799,1
17800,4
17801,1
17802,1
17803,4
17804,2
17805,1
17806,0
17807,4
17808,3
17809,3
17810,3
17811,4
17812,1
17813,3
17814,7
17815,6
17816,1
17817,6
17818,9
17819,9
17820,9
17821,1
17822,4
17823,1
17824,4
17825,0
17826,3
17827,6
17828,1
17829,6
17830,0
17831,3
17832,4
17833,1
17834,3
17835,1
17836,6
17837,7
17838,4
17839,7
17840,6
17841,2
17842,1
17843,3
17844,1
17845,0
17846,6
17847,3
17848,0
17849,1
17850,6
17851,4
17852,4
17853,6
17854,1
17855,6
17856,3
17857,6
17858,6
17859,0
17860,0
17861,1
17862,6
17863,9
17864,7
17865,3
17866,0
17867,6
17868,1
17869,3
17870,4
17871,6
17872,6
17873,3
17874,4
17875,6
17876,7
17877,4
17878,0
17879,3
17880,3
17881,4
17882,4
17883,0
17884,6
17885,0
17886,3
17887,1
17888,1
17889,4
17890,1
17891,7
17892,3
17893,3
17894,2
17895,1
17896,4
17897,6
17898,0
17899,0
17900,1
17901,3
17902,3
17903,9
17904,3
17905,0
17906,7
17907,1
17908,2
17909,0
17910,3
17911,6
17912,1
17913,1
17914,1
17915,6
17916,1
17917,2
17918,4
17919,1
17920,2
17921,0
17922,9
17923,7
17924,3
17925,0
17926,0
17927,2
17928,1
17929,2
17930,6
17931,1
17932,0
17933,7
17934,2
17935,7
17936,7
17937,9
17938,9
17939,4
17940,3
17941,1
17942,7
17943,7
17944,0
17945,0
17946,7
17947,1
17948,7
17949,0
17950,6
17951,0
17952,1
17953,0
17954,0
17955,6
17956,4
17957,6
17958,2
17959,3
17960,1
17961,1
17962,3
17963,2
17964,7
17965,2
17966,3
17967,1
17968,9
17969,1
17970,4
17971,9
17972,0
17973,7
17974,6
17975,4
17976,2
17977,1
17978,9
17979,1
17980,4
17981,0
17982,3
17983,3
17984,3
17985,6
17986,1
17987,6
17988,6
17989,0
17990,6
17991,4
17992,0
17993,1
17994,6
17995,1
17996,2
17997,6
17998,9
17999,6
18000,2
18001,9
18002,4
18003,4
18004,4
18005,7
18006,3
18007,7
18008,6
18009,0
18010,0
18011,1
18012,4
18013,9
18014,1
18015,3
18016,4
18017,3
18018,6
18019,4
18020,0
18021,1
18022,9
18023,4
18024,4
18025,6
18026,4
18027,1
18028,9
18029,3
18030,3
18031,7
18032,2
18033,3
18034,3
18035,3
18036,1
18037,6
18038,6
18039,1
18040,4
18041,4
18042,3
18043,1
18044,6
18045,7
18046,9
18047,2
18048,0
18049,0
18050,7
18051,9
18052,6
18053,6
18054,6
18055,0
18056,4
18057,6
18058,1
18059,7
18060,1
18061,6
18062,4
18063,6
18064,4
18065,1
18066,2
18067,7
18068,9
18069,6
18070,6
18071,4
18072,7
18073,6
18074,4
18075,6
18076,3
18077,9
18078,0
18079,0
18080,0
18081,6
18082,1
18083,1
18084,7
18085,1
18086,4
18087,3
18088,3
18089,4
18090,1
18091,1
18092,6
18093,1
18094,0
18095,1
18096,3
18097,0
18098,6
18099,2
18100,1
18101,6
18102,0
18103,3
18104,6
18105,6
18106,3
18107,4
18108,6
18109,4
18110,7
18111,0
18112,6
18113,3
18114,7
18115,3
18116,3
18117,8
18118,3
18119,0
18120,2
18121,7
18122,4
18123,6
18124,1
18125,3
18126,3
18127,7
18128,1
18129,3
18130,6
18131,1
18132,6
18133,0
18134,6
18135,2
18136,2
18137,3
18138,2
18139,9
18140,3
18141,1
18142,6
18143,3
18144,6
18145,9
18146,3
18147,1
18148,7
18149,9
18150,4
18151,3
18152,7
18153,7
18154,4
18155,0
18156,0
18157,3
18158,3
18159,0
18160,1
18161,0
18162,0
18163,6
18164,4
18165,4
18166,3
18167,1
18168,9
18169,7
18170,6
18171,1
18172,9
18173,3
18174,4
18175,7
18176,6
18177,2
18178,1
18179,4
18180,3
18181,3
18182,7
18183,7
18184,1
18185,9
18186,7
18187,7
18188,6
18189,6
18190,7
18191,3
18192,7
18193,4
18194,3
18195,0
18196,4
18197,4
18198,6
18199,1
18200,4
18201,1
18202,0
18203,0
18204,4
18205,7
18206,7
18207,7
18208,7
18209,1
18210,1
18211,4
18212,0
18213,1
18214,9
18215,7
18216,6
18217,6
18218,5
18219,4
18220,7
18221,4
18222,4
18223,3
18224,9
18225,1
18226,3
18227,6
18228,7
18229,0
18230,6
18231,0
18232,6
18233,2
18234,4
18235,3
18236,4
18237,7
18238,2
18239,2
18240,1
18241,4
18242,4
18243,6
18244,3
18245,6
18246,8
18247,0
18248,2
18249,3
18250,9
18251,6
18252,7
18253,6
18254,3
18255,1
18256,3
18257,4
18258,0
18259,3
18260,1
18261,0
18262,0
18263,7
18264,4
18265,0
18266,7
18267,4
18268,1
18269,7
18270,3
18271,1
18272,0
18273,3
18274,1
18275,5
18276,6
18277,3
18278,7
18279,1
18280,6
18281,2
18282,9
18283,0
18284,6
18285,6
18286,1
18287,7
18288,3
18289,4
18290,3
18291,3
18292,6
18293,7
18294,1
18295,1
18296,1
18297,4
18298,4
18299,0
18300,6
18301,1
18302,0
18303,7
18304,0
18305,0
18306,4
18307,2
18308,3
18309,6
18310,4
18311,6
18312,1
18313,1
18314,4
18315,1
18316,6
18317,0
18318,3
18319,6
18320,1
18321,6
18322,3
18323,3
18324,7
18325,7
18326,4
18327,6
18328,9
18329,6
18330,1
18331,9
18332,0
18333,2
18334,6
18335,4
18336,4
18337,1
18338,1
18339,1
18340,1
18341,4
18342,3
18343,9
18344,4
18345,4
18346,8
18347,6
18348,4
18349,9
18350,4
18351,7
18352,0
18353,1
18354,3
18355,0
18356,1
18357,6
18358,0
18359,6
18360,6
18361,1
18362,7
18363,6
18364,4
18365,9
18366,0
18367,9
18368,6
18369,9
18370,1
18371,3
18372,0
18373,2
18374,1
18375,7
18376,0
18377,0
18378,1
18379,1
18380,1
18381,6
18382,6
18383,7
18384,0
18385,3
18386,1
18387,6
18388,4
18389,6
18390,6
18391,7
18392,6
18393,1
18394,4
18395,0
18396,3
18397,4
18398,0
18399,1
18400,6
18401,4
18402,1
18403,0
18404,0
18405,3
18406,7
18407,1
18408,3
18409,3
18410,3
18411,1
18412,6
18413,6
18414,0
18415,6
18416,0
18417,1
18418,7
18419,4
18420,3
18421,7
18422,6
18423,9
18424,0
18425,7
18426,1
18427,3
18428,7
18429,5
18430,1
18431,0
18432,0
18433,7
18434,6
18435,4
18436,3
18437,7
18438,1
18439,4
18440,1
18441,3
18442,1
18443,3
18444,3
18445,2
18446,9
18447,1
18448,0
18449,9
18450,7
18451,0
18452,3
18453,3
18454,0
18455,9
18456,1
18457,7
18458,6
18459,6
18460,6
18461,7
18462,2
18463,4
18464,0
18465,6
18466,9
18467,0
18468,6
18469,3
18470,1
18471,3
18472,7
18473,9
18474,0
18475,1
18476,3
18477,3
18478,0
18479,3
18480,7
18481,4
18482,3
18483,0
18484,4
18485,1
18486,3
18487,1
18488,6
18489,0
18490,4
18491,4
18492,4
18493,0
18494,4
18495,0
18496,1
18497,1
18498,0
18499,4
18500,4
18501,1
18502,0
18503,3
18504,1
18505,7
18506,3
18507,1
18508,1
18509,4
18510,7
18511,9
18512,7
18513,0
18514,6
18515,2
18516,4
18517,7
18518,7
18519,3
18520,0
18521,0
18522,6
18523,1
18524,7
18525,6
18526,3
18527,3
18528,1
18529,6
18530,6
18531,1
18532,1
18533,6
18534,3
18535,2
18536,6
18537,1
18538,8
18539,2
18540,6
18541,1
18542,2
18543,3
18544,4
18545,0
18546,3
18547,0
18548,2
18549,4
18550,4
18551,6
18552,4
18553,9
18554,7
18555,4
18556,3
18557,9
18558,1
18559,4
18560,0
18561,6
18562,0
18563,1
18564,0
18565,0
18566,1
18567,4
18568,9
18569,2
18570,1
18571,6
18572,3
18573,9
18574,1
18575,4
18576,1
18577,3
18578,3
18579,0
18580,6
18581,4
18582,9
18583,3
18584,1
18585,4
18586,0
18587,1
18588,3
18589,3
18590,1
18591,0
18592,0
18593,6
18594,0
18595,9
18596,1
18597,1
18598,3
18599,7
18600,2
18601,2
18602,3
18603,4
18604,6
18605,1
18606,0
18607,0
18608,4
18609,9
18610,6
18611,1
18612,7
18613,3
18614,8
18615,9
18616,2
18617,2
18618,6
18619,3
18620,3
18621,3
18622,0
18623,0
18624,7
18625,3
18626,3
18627,1
18628,6
18629,0
18630,3
18631,3
18632,6
18633,7
18634,3
18635,4
18636,6
18637,3
18638,3
18639,6
18640,6
18641,0
18642,7
18643,7
18644,0
18645,0
18646,3
18647,4
18648,1
18649,0
18650,0
18651,0
18652,1
18653,4
18654,4
18655,4
18656,7
18657,9
18658,7
18659,9
18660,3
18661,1
18662,6
18663,1
18664,4
18665,9
18666,4
18667,1
18668,1
18669,3
18670,1
18671,6
18672,4
18673,9
18674,0
18675,4
18676,0
18677,4
18678,9
18679,0
18680,6
18681,3
18682,0
18683,4
18684,7
18685,4
18686,1
18687,6
18688,6
18689,1
18690,7
18691,2
18692,3
18693,6
18694,1
18695,4
18696,0
18697,1
18698,0
18699,0
18700,1
18701,3
18702,0
18703,6
18704,7
18705,1
18706,9
18707,7
18708,0
18709,1
18710,9
18711,1
18712,3
18713,2
18714,7
18715,3
18716,1
18717,7
18718,6
